"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tb927.5.1000",9.04163442453667e-09,0.537849100273526,0.585,0.307,8.03530051308574e-05
"Tb927.5.4310",9.23152090185644e-09,1.06854492222421,0.156,0.041,8.20405262547982e-05
"Tb927.2.4460",9.50582538848952e-09,0.797855678652091,0.184,0.056,8.44782702275063e-05
"Tb927.3.3380",9.60695222868981e-09,0.858688218398995,0.152,0.04,8.53769844563663e-05
"Tb927.9.7830",9.60990704263272e-09,0.860660249221947,0.181,0.054,8.5403243887877e-05
"Tb927.11.12650",9.68692071260954e-09,1.40065640764127,0.135,0.032,8.6087664372961e-05
"Tb927.10.14920",9.89907963690436e-09,1.99905825196469,0.106,0.019,8.79731207331691e-05
"Tb927.10.9250",9.9140974944166e-09,0.799576834426223,0.195,0.062,8.81065844328803e-05
"Tb927.2.5440",9.93059191656321e-09,1.47478536308754,0.131,0.03,8.82531703624972e-05
"Tb927.10.3700",1.00300980978196e-08,1.09839923439879,0.149,0.038,8.91374817953227e-05
"Tb927.10.8890",1.04241156779225e-08,0.613185160186789,0.309,0.126,9.26391160296973e-05
"Tb927.9.1520",1.06003323387005e-08,0.907905020984814,0.195,0.062,9.4205153494031e-05
"Tb927.5.3710",1.07542533004288e-08,0.968451138497151,0.152,0.04,9.5573049080911e-05
"Tb927.7.5220",1.10062954144391e-08,1.69631633649165,0.106,0.019,9.781294734812e-05
"Tb927.5.2740",1.10424778074571e-08,1.78535691275908,0.121,0.025,9.81345002748717e-05
"Tb927.6.4520",1.11005952834142e-08,0.768329834716215,0.223,0.078,9.86509902837023e-05
"Tb927.11.3120",1.13117943382214e-08,0.799919819266834,0.177,0.053,0.000100527916283774
"Tb927.7.3770",1.13703374221954e-08,1.59702133204238,0.113,0.022,0.00010104818867105
"Tb927.3.5040",1.13739762994879e-08,0.872009242238016,0.145,0.037,0.000101080527373549
"Tb927.3.1000",1.14219767386597e-08,1.30569532678162,0.103,0.018,0.000101507107276469
"Tb927.9.14430",1.14739090736673e-08,0.797209229901915,0.202,0.065,0.000101968629937681
"Tb927.5.1540",1.15254615140671e-08,1.64147724644212,0.103,0.018,0.000102426776475514
"Tb927.7.1910",1.15267418160206e-08,1.15326893596577,0.142,0.035,0.000102438154518975
"Tb927.10.14980",1.16494654827884e-08,0.689990637998285,0.255,0.097,0.00010352879974554
"Tb927.9.13070",1.17597979994742e-08,-1.41321296903143,0.348,0.451,0.000104509324821327
"Tb927.10.6810",1.1783059014656e-08,1.1202531398839,0.142,0.035,0.000104716045463248
"Tb927.7.2970",1.18414122469349e-08,1.46430673436944,0.103,0.018,0.00010523463063851
"Tb927.8.8160",1.18421205168589e-08,1.24915332673381,0.135,0.032,0.000105240925033325
"Tb927.10.13320",1.19605839994582e-08,1.75882934753766,0.113,0.022,0.000106293710003185
"Tb927.10.2340",1.19638844929275e-08,1.10582376098638,0.145,0.037,0.000106323041488647
"Tb927.11.13380",1.20451978767718e-08,1.16353424355069,0.135,0.032,0.000107045673530871
"Tb927.3.3350",1.21967002759415e-08,0.859576700458254,0.177,0.053,0.000108392075352292
"Tb927.11.10480",1.22334661763069e-08,1.60998280007579,0.106,0.019,0.000108718813908839
"Tb927.11.10110",1.24426273874851e-08,1.35739374072257,0.103,0.018,0.00011057762959258
"Tb927.11.350",1.24697429677347e-08,1.40480612393853,0.117,0.024,0.000110818605754258
"Tb927.3.5380",1.25382072874788e-08,1.05201661939677,0.145,0.037,0.000111427048163824
"Tb927.11.10430",1.2662894675749e-08,1.53936794077933,0.11,0.021,0.000112535144983381
"Tb927.7.3600",1.26869063329246e-08,1.682209507226,0.113,0.022,0.000112748536580701
"Tb927.8.5160",1.28959190548209e-08,1.5702594410305,0.106,0.019,0.000114606032640193
"Tb927.2.5200",1.28999088036556e-08,1.16025884048438,0.131,0.03,0.000114641489538088
"Tb927.10.3680",1.31866428391033e-08,0.882627923680206,0.145,0.037,0.000117189694911111
"Tb927.8.3380",1.32249192944126e-08,0.611431378836246,0.284,0.113,0.000117529857769445
"Tb927.11.14360",1.32464369160145e-08,0.759491012060246,0.142,0.035,0.000117721084872621
"Tb927.7.7300",1.3259255570968e-08,1.14082157543275,0.128,0.029,0.000117835004259193
"Tb927.11.4710",1.32983091219837e-08,1.01544504760994,0.106,0.019,0.000118182073167069
"Tb927.10.4640",1.33063289009428e-08,1.25712892124266,0.124,0.027,0.000118253344942679
"Tb927.3.3250",1.33575568113103e-08,1.26977929423533,0.121,0.025,0.000118708607382115
"Tb927.10.11500",1.34122629763468e-08,1.1274828581138,0.135,0.032,0.000119194781070794
"Tb927.11.16270",1.34869328009812e-08,0.666876227275078,0.223,0.078,0.00011985837180232
"Tb927.6.1490",1.36528487580649e-08,1.29812718853153,0.117,0.024,0.000121332866912923
"Tb927.11.14180",1.36839208143174e-08,1.32726073569606,0.113,0.022,0.000121609004276839
"Tb927.9.2050",1.3800823042829e-08,1.10789029340001,0.138,0.033,0.000122647914381621
"Tb927.10.8700",1.38733687900564e-08,1.18863428459721,0.131,0.03,0.000123292628437231
"Tb927.6.2390",1.39798832392885e-08,1.13827493477312,0.131,0.03,0.000124239222347557
"Tb927.7.1580",1.41521428937031e-08,0.982817755550494,0.163,0.046,0.00012577009389634
"Tb927.6.5100",1.4298256184793e-08,0.997795223217744,0.135,0.032,0.000127068602714255
"Tb927.11.12600",1.4655978394868e-08,1.16423807615516,0.121,0.025,0.000130247679995192
"Tb927.11.10960",1.47276227144435e-08,0.98614938219579,0.128,0.029,0.000130884383063259
"Tb927.5.1100",1.47474872550152e-08,0.55007565739285,0.28,0.11,0.00013106091923532
"Tb927.10.3170",1.47745362077152e-08,0.872175057084977,0.121,0.025,0.000131301303277965
"Tb927.11.4680",1.48341514325364e-08,1.2335445215068,0.121,0.025,0.000131831103780951
"Tb927.9.9620",1.48529580366906e-08,1.21273639498766,0.117,0.024,0.00013199823807207
"Tb927.10.4760",1.5006206152686e-08,1.13996546333073,0.113,0.022,0.000133360154078921
"Tb927.6.5090",1.50873680507509e-08,1.01105604341436,0.156,0.043,0.000134081439867023
"Tb927.11.10850",1.51298273546093e-08,1.11178098925653,0.117,0.024,0.000134458775700413
"Tb927.11.7850",1.53236139004292e-08,1.20374347462843,0.113,0.022,0.000136180956733115
"Tb927.1.3290",1.53403161658928e-08,1.02932420345061,0.128,0.029,0.000136329389766289
"Tb927.11.16780",1.54302980213128e-08,0.533667315553203,0.294,0.118,0.000137129058515407
"Tb927.11.10300",1.5571909101756e-08,0.771041497859153,0.167,0.048,0.000138387556187306
"Tb927.9.2070",1.56071643528809e-08,0.800993673911965,0.17,0.049,0.000138700869604052
"Tb927.5.2980",1.61428167438503e-08,0.640773425089602,0.223,0.078,0.000143461212402598
"Tb927.8.7990",1.62112109866068e-08,0.945306674122345,0.177,0.054,0.000144069032037974
"Tb927.10.13150",1.63837085194171e-08,1.01678647129903,0.113,0.022,0.00014560201761206
"Tb927.9.10310",1.64266413110939e-08,0.605545169887237,0.259,0.099,0.000145983561331692
"Tb927.2.2920",1.73016682005171e-08,0.756231519051674,0.216,0.075,0.000153759925297995
"Tb927.9.15640",1.75568266145478e-08,-3.42263316027493,0.035,0.164,0.000156027518123487
"Tb927.2.5660",1.8890998183643e-08,0.965358339198312,0.156,0.043,0.000167884300858035
"Tb927.11.14190",1.89859484850783e-08,1.01656072230185,0.174,0.053,0.000168728124186891
"Tb927.3.3490",1.93661368382692e-08,0.717445461272339,0.206,0.068,0.000172106858081698
"Tb927.11.14840",1.96095158880512e-08,0.839061143078829,0.156,0.043,0.000174269767697111
"Tb927.8.1510",1.9908180307884e-08,1.15880444508362,0.149,0.04,0.000176923998396165
"Tb927.9.5960",2.02385870524462e-08,-1.88997407475257,0.17,0.317,0.00017986032313509
"Tb927.8.3550",2.02997892487802e-08,-1.94464362725323,0.174,0.315,0.000180404227053909
"Tb927.10.270",2.04279724873637e-08,-1.62184504735336,0.241,0.373,0.000181543391495202
"Tb927.6.2050",2.0902062848429e-08,1.03937665134933,0.149,0.04,0.000185756632533988
"Tb927.7.4120",2.178008118175e-08,0.737406529443708,0.156,0.043,0.000193559581462212
"Tb927.10.11250",2.19684767624323e-08,0.960560823075447,0.174,0.053,0.000195233852987736
"Tb927.9.9670",2.21449740033584e-08,0.956850755925088,0.145,0.038,0.000196802383967846
"Tb927.3.2460",2.2458961931157e-08,1.07396147946171,0.145,0.038,0.000199592794682192
"Tb927.11.2600",2.25558927907808e-08,0.892883460773177,0.152,0.041,0.000200454219231669
"Tb927.5.1140",2.42314794340202e-08,0.579059190231691,0.177,0.054,0.000215345157730138
"Tb927.6.350",2.43967512352999e-08,-5.94264390634911,0.004,0.11,0.00021681392822811
"Tb927.10.5230",2.43967512352999e-08,-5.67699879587656,0.004,0.11,0.00021681392822811
"Tb927.6.720",2.44100856370397e-08,-1.34260320198583,0.358,0.449,0.000216932431056372
"Tb927.8.8330",2.44808274176002e-08,-1.71592139910018,0.291,0.4,0.000217561113260213
"Tb927.9.9600",2.48858548792554e-08,0.684798967010662,0.156,0.043,0.000221160592311943
"Tb927.7.3500",2.65881337652067e-08,0.989693042541727,0.163,0.048,0.000236288744771392
"Tb927.11.1840",2.69739051000541e-08,-4.65711797032266,0.007,0.116,0.000239717094624181
"Tb927.8.2440",2.70299015933995e-08,1.28975514318432,0.128,0.03,0.000240214735460541
"Tb927.9.4420",2.74333638440867e-08,1.00175423678219,0.142,0.037,0.000243800304482398
"Tb927.7.5960",2.76406936152328e-08,-3.26594832590381,0.035,0.162,0.000245642844158574
"Tb927.6.2480",2.76479817299295e-08,1.92525090658922,0.113,0.024,0.000245707613633884
"Tb927.5.3240",2.85286486512741e-08,0.690819938588465,0.223,0.08,0.000253534100563873
"Tb927.11.14490",2.88396278533736e-08,1.54962274589776,0.117,0.025,0.000256297772732931
"Tb927.6.3690",2.92625708414516e-08,1.66914827648021,0.106,0.021,0.00026005646706798
"Tb927.6.5140",2.93247009749458e-08,1.61434656609643,0.106,0.021,0.000260608617564343
"Tb927.11.16480",2.93615777562918e-08,1.37124009422618,0.117,0.025,0.000260936341520165
"Tb927.6.2820",2.95376215197968e-08,1.49076369967627,0.117,0.025,0.000262500842446434
"Tb927.8.6770",3.00605219350509e-08,1.22990708035317,0.131,0.032,0.000267147858436798
"Tb927.11.15610",3.01317784782706e-08,1.46909227242467,0.117,0.025,0.000267781115336391
"Tb927.7.2320",3.01899678892275e-08,1.23313713355691,0.124,0.029,0.000268298244631565
"Tb927.8.1460",3.03801422038774e-08,-1.96495842237832,0.195,0.328,0.000269988323765859
"Tb927.11.14890",3.05096988255707e-08,1.01191736580846,0.131,0.032,0.000271139693462847
"Tb927.10.1070",3.06230283269429e-08,1.01895882347447,0.131,0.032,0.000272146852741541
"Tb927.9.10640",3.10115147409815e-08,1.18193612121449,0.124,0.029,0.000275599331503102
"Tb927.11.2270",3.12066656689985e-08,0.786873887655598,0.199,0.067,0.000277333637800389
"Tb927.1.1920",3.12927573345731e-08,1.2083867132711,0.117,0.025,0.000278098734432351
"Tb927.7.7260",3.15569666445639e-08,0.886074239485133,0.138,0.035,0.000280446762570239
"Tb927.11.14370",3.2061407935486e-08,0.930713378264926,0.135,0.033,0.000284929732322665
"Tb927.6.2470",3.24358565882248e-08,1.19577796353559,0.11,0.022,0.000288257457499554
"Tb927.1.3940",3.2769558978737e-08,0.952871520805305,0.135,0.033,0.000291223070644036
"Tb927.7.4380",3.27901430579071e-08,1.4113592494656,0.113,0.024,0.000291406001355621
"Tb927.11.14090",3.28760595851528e-08,0.531531592455969,0.351,0.154,0.000292169541533253
"Tb927.8.6190",3.29940724288416e-08,1.40301967017575,0.103,0.019,0.000293218321675115
"Tb927.11.10020",3.29940724288416e-08,1.37445182513904,0.103,0.019,0.000293218321675115
"Tb927.10.700",3.30141827490257e-08,1.52510525040476,0.106,0.021,0.000293397042090591
"Tb927.4.2360",3.34245724753681e-08,1.47399427596461,0.103,0.019,0.000297044175588596
"Tb927.5.4150",3.34320537036975e-08,1.00017674496455,0.135,0.033,0.000297110661264759
"Tb927.10.14530",3.34926876521093e-08,0.606121289714447,0.234,0.086,0.000297649515164296
"Tb927.8.2330",3.371456156144e-08,1.38069419145845,0.103,0.019,0.000299621308596517
"Tb927.8.5940",3.4842484095066e-08,1.46738549761151,0.113,0.024,0.000309645156152852
"Tb927.11.13240",3.50501452852756e-08,1.02608042561596,0.103,0.019,0.000311490641150244
"Tb927.4.920",3.53206300902497e-08,1.34552507940557,0.106,0.021,0.000313894439612049
"Tb927.8.7340",3.59211904073457e-08,1.17327654266962,0.106,0.021,0.000319231619150081
"Tb927.11.6560",3.5964139556868e-08,1.36195641089487,0.11,0.022,0.000319613308241886
"Tb927.11.15050",3.60277380297521e-08,1.04461946282429,0.117,0.025,0.000320178507870407
"Tb927.2.4620",3.60666861174522e-08,0.983884814908773,0.174,0.054,0.000320524639525797
"Tb927.9.2910",3.60729126061359e-08,1.16169255801929,0.106,0.021,0.00032057997433073
"Tb927.3.3840",3.64370201088033e-08,1.35153669879576,0.103,0.019,0.000323815797706935
"Tb927.9.13530",3.65735533416418e-08,1.18977621953077,0.113,0.024,0.000325029168547171
"Tb927.6.1880",3.66813090804202e-08,0.944666383266753,0.121,0.027,0.000325986793797695
"Tb927.11.3860",3.70729975228212e-08,0.86403295561028,0.16,0.046,0.000329467728985312
"Tb927.5.1290",3.73089610888218e-08,1.19660957770556,0.106,0.021,0.00033156473719636
"Tb927.10.14550",3.75523242706061e-08,0.730348552072018,0.103,0.019,0.000333727505792876
"Tb927.10.2640",3.77271666434591e-08,-4.34877974203311,0.011,0.121,0.000335281329960421
"Tb927.10.8130",3.7868059879139e-08,0.859163851042481,0.16,0.046,0.000336533448145908
"Tb927.6.3770",3.82787337714713e-08,0.626403764017913,0.184,0.059,0.000340183107027066
"Tb927.11.1430",3.88279901280516e-08,0.930252510124331,0.156,0.045,0.000345064348267995
"Tb927.4.4700",3.9096710458075e-08,1.05957174434573,0.152,0.043,0.000347452465840912
"Tb927.8.6330",3.93716260827547e-08,0.671338586975252,0.216,0.076,0.000349895640997441
"Tb927.6.1480",3.94862765374277e-08,1.18552246902985,0.113,0.024,0.00035091453958812
"Tb927.7.5640",4.09012977440324e-08,1.06702517751991,0.152,0.043,0.000363489833051216
"Tb927.7.2350",4.21124475113294e-08,1.04187607144945,0.113,0.024,0.000374253321033184
"Tb927.11.630",4.25224427766486e-08,0.592434539622122,0.199,0.067,0.000377896948956076
"Tb927.10.2510",4.30982183325739e-08,0.6026146123113,0.11,0.022,0.000383013866321584
"Tb927.6.2900",4.34188868194735e-08,0.71880448852345,0.16,0.046,0.000385863647164661
"Tb927.3.3720",4.39634525070556e-08,0.595948377398122,0.206,0.07,0.000390703202430203
"Tb927.10.9150",4.42945541317493e-08,0.941904110393835,0.149,0.041,0.000393645702568856
"Tb927.10.4900",4.66575973515652e-08,0.811567103718274,0.152,0.043,0.00041464606766336
"Tb927.9.13050",4.7226767991e-08,0.927827350155955,0.149,0.041,0.000419704287136017
"Tb927.8.3170",4.74487003239998e-08,0.983313051632523,0.145,0.04,0.000421676599779386
"Tb927.2.5010",4.7546150163851e-08,0.873150578989317,0.149,0.041,0.000422542636506144
"Tb927.5.1640",4.79720559720346e-08,0.671380308946383,0.195,0.065,0.000426327661423471
"Tb927.9.6670",4.8353764389434e-08,0.799870942223456,0.149,0.041,0.0004297199041289
"Tb927.7.2590",5.20681638790224e-08,0.796243752106187,0.149,0.041,0.000462729772392872
"Tb927.5.1710",5.33667068565319e-08,0.704519441270797,0.216,0.078,0.000474269923833999
"Tb927.2.2490",5.36383022956895e-08,0.702501633038332,0.152,0.043,0.000476683592501793
"Tb927.10.4080",5.46600694036967e-08,0.908546659754825,0.145,0.04,0.000485764036790652
"Tb927.10.3350",5.48696043279572e-08,0.854324615724677,0.142,0.038,0.000487626173662556
"Tb927.10.15250",5.56272815481074e-08,-2.5928564140486,0.103,0.237,0.000494359651118031
"Tb927.6.1230",5.70058713542536e-08,0.754788241274714,0.149,0.041,0.000506611178725252
"Tb927.10.10250",5.73309742161561e-08,0.80182023043833,0.372,0.178,0.000509500367858979
"Tb927.4.2760",5.77150053184255e-08,0.877643215165135,0.145,0.04,0.000512913252264847
"Tb927.10.8240",5.80638083884252e-08,0.834971797697935,0.167,0.051,0.000516013065147935
"Tb927.7.1410",5.8876179325089e-08,1.17191515645284,0.152,0.045,0.000523232605662066
"Tb927.7.5950",6.23499671516497e-08,-2.62884351002165,0.085,0.22,0.000554104158076711
"Tb927.2.2320",6.38800468926285e-08,-2.27134641901439,0.163,0.295,0.000567701976734789
"Tb927.5.3550",6.40217369763962e-08,0.867307859436047,0.138,0.037,0.000568961176509233
"Tb927.3.2740",6.48625951149189e-08,1.16426014486398,0.128,0.032,0.000576433882786284
"Tb927.5.1680",6.52225694372008e-08,0.833778175950143,0.135,0.035,0.000579632974588403
"Tb927.10.9240",6.68913258637135e-08,0.880577492030629,0.16,0.048,0.000594463212950822
"Tb927.11.3870",6.71546911011758e-08,1.37770109887866,0.124,0.03,0.000596803739816149
"Tb927.11.4940",6.80089151305724e-08,1.01295474518283,0.131,0.033,0.000604395228765397
"Tb927.4.1120",6.87348822765401e-08,0.697603475095615,0.149,0.041,0.000610846898791611
"Tb927.3.4290",6.89446968070467e-08,-1.97540153435299,0.167,0.301,0.000612711520524224
"Tb927.10.2860",7.05998027601772e-08,1.2128751020081,0.117,0.027,0.000627420447129694
"Tb927.10.6950",7.27705694364021e-08,-4.85417788762134,0.004,0.104,0.000646712050581305
"Tb927.5.830",7.28903965060293e-08,1.10749027979726,0.128,0.032,0.000647776953749083
"Tb927.5.560",7.33249512898929e-08,0.898995392877863,0.131,0.033,0.000651638842113278
"Tb927.4.3540",7.38313093189365e-08,0.617786225068007,0.138,0.037,0.000656138845917389
"Tb927.8.4360",7.39073758607499e-08,1.26329163685061,0.121,0.029,0.000656814849274485
"Tb927.10.8660",7.40591621046869e-08,0.999934205994827,0.135,0.035,0.000658163773624352
"Tb927.2.3400",7.47732200448779e-08,1.15492569899433,0.124,0.03,0.00066450960653883
"Tb927.5.1410",7.49185521224752e-08,-3.72598310881488,0.028,0.145,0.000665801172712437
"Tb927.11.4350",7.62534820558381e-08,1.71241859484922,0.106,0.022,0.000677664695030234
"Tb927.11.8760",7.62679708713723e-08,0.827669792995466,0.131,0.033,0.000677793457133886
"Tb927.11.6360",7.63038725725103e-08,0.644282822027797,0.138,0.037,0.000678112515551899
"Tb927.11.160",7.78176366825217e-08,1.3070769148326,0.113,0.025,0.000691565337197571
"Tb927.9.9580",7.90424797198754e-08,0.945780246111178,0.131,0.033,0.000702450517270533
"Tb927.10.6460",7.99833998111917e-08,1.21002299890677,0.121,0.029,0.000710812474122061
"Tb927.5.2320",8.1205159569529e-08,1.09422770325319,0.117,0.027,0.000721670253094404
"Tb927.3.3590",8.14366825889925e-08,0.619664471410714,0.135,0.035,0.000723727798168376
"Tb927.5.1770",8.27573019674491e-08,0.603366294976469,0.16,0.048,0.00073546414258472
"Tb927.5.4460",8.50099577906854e-08,-3.73188663104725,0.014,0.123,0.000755483494885821
"Tb927.11.16340",8.52715884025459e-08,1.13060071096883,0.145,0.041,0.000757808606133425
"Tb927.11.15360",8.52866917119887e-08,1.23075274498937,0.113,0.025,0.000757942829244444
"Tb927.8.5530",8.63496835569616e-08,0.837974819728295,0.124,0.03,0.000767389637770718
"Tb927.5.4270",8.66564456347705e-08,1.09447993729542,0.117,0.027,0.000770115832356205
"Tb927.10.2550",8.68450225835287e-08,1.31127952990814,0.106,0.022,0.00077179171569982
"Tb927.10.9880",8.7141355301085e-08,-1.49956779586063,0.316,0.409,0.000774425224560743
"Tb927.5.680",8.7476412269499e-08,0.992609076365206,0.103,0.021,0.000777402875839038
"Tb927.5.3870",8.7552296552638e-08,1.21547624375309,0.106,0.022,0.000778077259463294
"Tb927.9.3870",8.8100577876051e-08,1.1269687624522,0.11,0.024,0.000782949835584465
"Tb927.4.5200",8.81787151833845e-08,1.05566369833581,0.121,0.029,0.000783644241834738
"Tb927.7.610",8.82651460945392e-08,0.811919597598497,0.106,0.022,0.000784412353342169
"Tb927.7.5310",8.86714185356518e-08,1.07190251652627,0.113,0.025,0.000788022896526338
"Tb927.9.10680",8.91750666423379e-08,1.11788118257807,0.121,0.029,0.000792498817250457
"Tb927.11.12110",8.99592172281897e-08,0.917369665888258,0.128,0.032,0.000799467563506922
"Tb927.10.14860",9.00719421331317e-08,1.14730942987688,0.106,0.022,0.000800469349737141
"Tb927.11.16870",9.09451411539815e-08,0.695614557934512,0.181,0.059,0.000808229469435434
"Tb927.10.9080",9.20975171407917e-08,0.532690544162577,0.656,0.396,0.000818470634830216
"Tb927.8.7870",9.24619310283827e-08,-3.72485271773042,0.018,0.127,0.000821709181049237
"Tb927.10.7440",9.24742978840553e-08,1.18383006387336,0.106,0.022,0.000821819085295599
"Tb927.4.5150",9.29049670216775e-08,0.863177879637024,0.113,0.025,0.000825646441921648
"Tb927.11.2920",9.33154438090228e-08,0.850565847952378,0.11,0.024,0.000829294349130786
"Tb927.11.10240",9.3619981613588e-08,0.865942897423666,0.121,0.029,0.000832000776599956
"Tb927.7.930",9.43591467204537e-08,0.964913590104326,0.113,0.025,0.000838569736904672
"Tb927.4.3690",9.50944011609144e-08,1.12838397488269,0.113,0.025,0.000845103943117047
"Tb927.4.280",9.70858247943702e-08,-2.89728480880886,0.039,0.161,0.000862801724947568
"Tb927.5.890",9.81136546235846e-08,-3.1549043687862,0.043,0.164,0.000871936048639796
"Tb927.9.8810",9.9242496141734e-08,1.28323161996692,0.103,0.021,0.00088196806321159
"Tb927.3.4100",1.00012637778764e-07,0.723847534607648,0.188,0.064,0.000888812311939879
"Tb927.8.970",1.01181374052999e-07,-4.69021652312803,0.007,0.108,0.000899198871208999
"Tb927.4.1860",1.03743984603294e-07,0.501020096383541,0.809,0.524,0.000921972791169475
"Tb927.4.3160",1.05449636099403e-07,0.644954226910722,0.167,0.053,0.000937130916015398
"Tb927.8.560",1.07163804249491e-07,0.757655501982754,0.11,0.024,0.000952364728365223
"Tb927.1.1380",1.07558468497625e-07,-2.60654045476343,0.096,0.226,0.000955872109538396
"Tb927.6.1750",1.08383651724765e-07,0.690240055428397,0.167,0.053,0.000963205512877984
"Tb927.5.1630",1.1045768185383e-07,0.776260690580569,0.145,0.041,0.00098163741863499
"Tb927.8.6360",1.13648180275024e-07,0.512095812730885,0.152,0.045,0.00100999137810414
"Tb927.5.1890",1.13968803279149e-07,0.753455341560622,0.167,0.053,0.0010128407547418
"Tb927.2.4540",1.17320198318776e-07,0.790730128553132,0.149,0.043,0.00104262460245896
"Tb927.7.6070",1.22401790153525e-07,-5.04373528768055,0.004,0.1,0.00108778470909438
"Tb927.8.7480",1.24381119791866e-07,0.846012340889356,0.145,0.041,0.00110537501159032
"Tb927.11.11500",1.24700385132804e-07,0.986875793208107,0.156,0.048,0.00110821232267523
"Tb927.2.2460",1.25748590196372e-07,0.561735377543698,0.188,0.064,0.00111752772107516
"Tb927.4.1930",1.27132288004822e-07,0.537418659925359,0.202,0.072,0.00112982464349886
"Tb927.10.5350",1.29327450355726e-07,-5.00948923805115,0.007,0.107,0.00114933305131133
"Tb927.10.820",1.29398634092125e-07,0.525349119942538,0.202,0.072,0.00114996566117671
"Tb927.7.4360",1.37268049474554e-07,0.759664453880932,0.145,0.041,0.00121990115568036
"Tb927.9.4190",1.4006123663682e-07,0.669245830291652,0.138,0.038,0.00124472420999142
"Tb927.10.3760",1.40207038685928e-07,0.686967897874329,0.163,0.051,0.00124601995280184
"Tb927.7.3120",1.43399200139571e-07,1.02517486436681,0.149,0.045,0.00127438869164037
"Tb927.7.2300",1.43605418315421e-07,0.700501858711588,0.156,0.048,0.00127622135256915
"Tb927.7.7400",1.49193491096365e-07,0.832529422376555,0.135,0.037,0.00132588255537339
"Tb927.3.800",1.49204298400579e-07,0.863616090739699,0.17,0.056,0.00132597859988595
"Tb927.11.13000",1.52162969415016e-07,0.671351893681555,0.223,0.086,0.00135227230919124
"Tb927.10.7730",1.53577939437497e-07,1.03930897274205,0.128,0.033,0.00136484714778103
"Tb927.7.2090",1.54620839131558e-07,-1.14222717924234,0.5,0.533,0.00137411539736215
"Tb927.4.2310",1.55638790262904e-07,0.888533401824077,0.131,0.035,0.00138316192906643
"Tb927.9.13350",1.55736059087386e-07,0.795413308302612,0.138,0.038,0.0013840263571096
"Tb927.8.2770",1.5581545370215e-07,0.516611880183902,0.213,0.078,0.00138473193705101
"Tb927.7.2200",1.57258885211381e-07,0.609187855160742,0.206,0.075,0.00139755971287354
"Tb927.11.9400",1.59011130350968e-07,0.564677169814691,0.184,0.062,0.00141313191542906
"Tb927.6.3890",1.60523839283475e-07,1.07780708184606,0.124,0.032,0.00142657535971224
"Tb927.9.11640",1.61262677465758e-07,0.667185395479313,0.177,0.059,0.00143314141463819
"Tb927.8.6980",1.67244893593388e-07,1.44705145339151,0.113,0.027,0.00148630536936444
"Tb927.11.8930",1.69180578259467e-07,0.70839410254016,0.128,0.033,0.00150350779899188
"Tb927.8.5750",1.72110811035551e-07,0.869211832216378,0.124,0.032,0.00152954877767294
"Tb927.11.14060",1.74894066131472e-07,1.51326190814603,0.103,0.022,0.00155428356571039
"Tb927.6.3810",1.75936116275761e-07,0.811774429126447,0.152,0.046,0.00156354426534268
"Tb927.3.4040",1.76459603932925e-07,0.961869358706013,0.128,0.033,0.0015681965001519
"Tb927.8.8300",1.78074165499736e-07,0.963355240001297,0.167,0.054,0.00158254510879615
"Tb927.11.14740",1.79127678494795e-07,1.27985138262317,0.117,0.029,0.00159190767878324
"Tb927.8.6080",1.84724967837694e-07,0.656130865969764,0.209,0.078,0.00164165078917358
"Tb927.11.6910",1.84802054578579e-07,1.28360210572865,0.113,0.027,0.00164233585903983
"Tb927.2.2440",1.85086311167267e-07,0.624433904050624,0.174,0.057,0.0016448620473435
"Tb927.11.2190",1.90187208871617e-07,1.0150096059732,0.11,0.025,0.00169019372524206
"Tb927.3.2160",1.9280575151876e-07,0.894144690314106,0.131,0.035,0.00171346471374722
"Tb927.8.1230",1.93930475306763e-07,0.735233715051076,0.124,0.032,0.00172346013405121
"Tb927.9.6070",1.94107589366956e-07,-1.2348798481958,0.418,0.473,0.00172503414670414
"Tb927.3.1570",1.94608927823525e-07,1.2943983526137,0.11,0.025,0.00172948954156766
"Tb927.3.5620",1.94989707576432e-07,0.96730547403955,0.117,0.029,0.00173287353123175
"Tb927.3.3990",1.98526548753793e-07,1.43449043425239,0.106,0.024,0.00176430543877495
"Tb927.11.3480",2.0118875874058e-07,1.01731246243706,0.117,0.029,0.00178796449892754
"Tb927.5.2950",2.01930302840685e-07,0.818537052818262,0.117,0.029,0.00179455460134516
"Tb927.3.2950",2.0482509873608e-07,1.44993356150349,0.106,0.024,0.00182028065246754
"Tb927.8.3430",2.0490145895248e-07,1.06836570664095,0.113,0.027,0.00182095926571069
"Tb927.9.10350",2.06865087543192e-07,1.35830288631546,0.103,0.022,0.00183841003299635
"Tb927.11.16230",2.09167280360519e-07,1.2301463001115,0.113,0.027,0.00185886962056393
"Tb927.10.7290",2.13171371067136e-07,0.603509324224053,0.199,0.072,0.00189445397467364
"Tb927.7.3910",2.17551136235624e-07,0.961129865353531,0.113,0.027,0.00193337694772599
"Tb927.4.1890",2.18130077583473e-07,0.764073619610836,0.117,0.029,0.00193852199948433
"Tb927.6.1450",2.18250411478664e-07,0.994685137892197,0.11,0.025,0.00193959140681089
"Tb927.9.9970",2.24886574442947e-07,0.903131557591113,0.121,0.03,0.00199856698707447
"Tb927.10.5510",2.24901175277783e-07,1.05654245663633,0.106,0.024,0.00199869674469366
