"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tb927.9.10040",3.40358996343675e-10,-0.675536444110971,0.089,0.278,3.04553229928321e-06
"Tb927.8.490",3.4153739066232e-10,-0.727089008427265,0.082,0.265,3.05607657164644e-06
"Tb927.10.13730",3.57796499366079e-10,-0.62101467179608,0.103,0.304,3.20156307632767e-06
"Tb927.1.1620",3.60699466743364e-10,-0.879200679952922,0.092,0.275,3.22753882841962e-06
"Tb927.11.4840",3.62488388949413e-10,-0.567735383316316,0.11,0.31,3.24354610431935e-06
"Tb927.5.3940",3.6558382882073e-10,-1.13434982486569,0.06,0.228,3.27124410028789e-06
"Tb927.1.1840",3.82041581904886e-10,1.45543366709224,0.475,0.411,3.41850807488492e-06
"Tb927.4.1770",3.89641556465483e-10,-0.90379931882534,0.067,0.243,3.48651264725314e-06
"Tb927.10.8620",3.91525071883564e-10,-1.45152136736605,0.035,0.188,3.50336634321413e-06
"Tb927.7.7460",3.95357621114967e-10,-0.723546020762083,0.128,0.329,3.53765999373673e-06
"Tb927.5.2450",3.96346616667862e-10,-1.02470325774759,0.05,0.213,3.54650952594402e-06
"Tb927.1.3150",4.0453367790313e-10,-0.52177597451972,0.16,0.39,3.61976734987721e-06
"Tb927.3.1270",4.14760753128293e-10,-0.762656579376953,0.082,0.264,3.71127921899197e-06
"Tb927.5.2650",4.15072694538588e-10,-1.24437487073525,0.05,0.213,3.71407047073128e-06
"Tb927.6.1850",4.45284703617925e-10,-0.677389857497748,0.067,0.244,3.98440752797319e-06
"Tb927.7.7100",4.48038747606008e-10,1.57522027839872,0.472,0.428,4.00905071357856e-06
"Tb927.11.8860",4.52070888975436e-10,-1.56556559500459,0.039,0.195,4.0451303145522e-06
"Tb927.11.14080",4.52585414378561e-10,1.24756550742382,0.564,0.58,4.04973428785937e-06
"Tb927.9.6450",4.75331230611889e-10,-0.790152744064791,0.085,0.272,4.25326385151518e-06
"Tb927.3.2760",4.78002091114195e-10,-1.134469842457,0.06,0.227,4.27716271128982e-06
"Tb927.9.13490",4.86618047611532e-10,-0.73153245748842,0.089,0.278,4.35425829002799e-06
"Tb927.5.4050",4.92956396812025e-10,-1.59332982142803,0.021,0.164,4.410973838674e-06
"Tb927.6.2930",5.06299351676854e-10,-0.628320596080637,0.092,0.282,4.53036659880449e-06
"Tb11.v5.0792",5.06766027924036e-10,2.65201623313446,0.124,0.044,4.53454241786427e-06
"Tb927.6.2150",5.17018376650807e-10,-0.554644354432823,0.096,0.288,4.62628043427142e-06
"Tb927.11.16510",5.20930034655453e-10,-0.551812677482586,0.16,0.374,4.66128195009699e-06
"Tb927.8.1480",5.24397110922477e-10,-0.747569277353293,0.085,0.267,4.69230534853433e-06
"Tb927.8.6680",5.2530827307252e-10,-0.95257550693793,0.057,0.223,4.70045842745291e-06
"Tb927.9.5620",5.3448420441572e-10,-0.700874218374206,0.089,0.279,4.78256466111186e-06
"Tb927.10.15430",5.37001288859993e-10,-0.870547682044753,0.074,0.253,4.80508753271922e-06
"Tb927.10.2710",5.42616407347088e-10,-0.94440228555977,0.074,0.249,4.85533161294174e-06
"Tb927.5.3170",5.43303101323799e-10,-0.594315742178142,0.113,0.318,4.86147615064536e-06
"Tb927.11.9960",5.59591444427323e-10,-0.859280625658948,0.057,0.224,5.00722424473569e-06
"Tb927.8.1490",5.66378004343119e-10,-1.51646400504126,0.035,0.185,5.06795038286223e-06
"Tb927.8.1260",5.73319201263932e-10,-1.10919626189954,0.053,0.218,5.13006021290967e-06
"Tb11.v5.0649",5.73482981941795e-10,-3.84063162751739,0.004,0.128,5.13152572241518e-06
"Tb927.11.13060",6.04568611731103e-10,-0.754619013675792,0.089,0.275,5.40967993776991e-06
"Tb927.3.1890",6.16873277292958e-10,-1.23504689152271,0.053,0.217,5.51978208521739e-06
"Tb927.9.10890",6.28417627341562e-10,-0.829602651375102,0.089,0.273,5.6230809294523e-06
"Tb927.11.4150",6.29710651702193e-10,-1.33772377915336,0.032,0.181,5.63465091143123e-06
"Tb927.3.680",6.54961494639679e-10,-0.997700391328075,0.053,0.217,5.86059545403585e-06
"Tb927.5.2300",6.68260624727077e-10,-0.593678312458771,0.074,0.256,5.97959607005788e-06
"Tb11.v5.0162",6.95993714440049e-10,-0.894133078614321,0.06,0.229,6.22775175680956e-06
"Tb927.11.7680",6.99760647569832e-10,-0.898362525871602,0.043,0.199,6.26145827445486e-06
"Tb927.4.1500",7.04548444315663e-10,-0.754370641729075,0.11,0.303,6.30429947973655e-06
"Tb927.7.5260",7.21493140678756e-10,-0.771054997083725,0.06,0.228,6.45592062279351e-06
"Tb927.2.1250",7.27267013273932e-10,-1.06636249328962,0.064,0.231,6.50758523477514e-06
"Tb927.3.3930",7.36408487126876e-10,1.8761861004274,0.298,0.187,6.58938314281129e-06
"Tb927.11.9780",7.44446593897961e-10,-0.681999670450689,0.067,0.241,6.66130812219895e-06
"Tb927.6.3790",7.57644520346118e-10,-0.895839764275386,0.057,0.221,6.77940316805707e-06
"Tb927.8.610",7.61853970235803e-10,-0.650397779891951,0.145,0.358,6.81706932566996e-06
"Tb927.7.3920",7.80872624714121e-10,-1.26644277081638,0.043,0.196,6.98724824594196e-06
"Tb927.5.2340",7.97210492706315e-10,-1.24987224975979,0.032,0.18,7.13343948873611e-06
"Tb927.10.14050",8.13764081922039e-10,-1.32477101552843,0.043,0.197,7.28156100503841e-06
"Tb927.11.5060",8.19613232231363e-10,-1.17681747761693,0.089,0.266,7.33389920200624e-06
"Tb927.11.3740",8.25422603195459e-10,-0.631512056443822,0.117,0.312,7.38588145339297e-06
"Tb927.10.8060",8.275820542212e-10,-0.659881765951599,0.096,0.285,7.4052042211713e-06
"Tb927.7.2110",8.35339982345785e-10,-0.691610047391069,0.117,0.318,7.47462216203008e-06
"Tb927.10.14440",8.53600503823787e-10,-0.535913020095773,0.117,0.324,7.63801730821525e-06
"Tb927.5.2600",8.82128746145436e-10,-2.8996455487217,0.007,0.133,7.89328802050936e-06
"Tb927.10.3310",9.08838680185057e-10,-1.24909127571856,0.067,0.234,8.13228851029589e-06
"Tb927.11.17020",9.18217885960254e-10,-1.01866007337697,0.064,0.231,8.21621364357235e-06
"Tb927.6.640",9.18695278994389e-10,0.97226347575633,0.596,0.657,8.22048535644179e-06
"Tb927.11.7910",9.3510110526406e-10,-0.620355019318532,0.103,0.292,8.36728468990281e-06
"Tb927.9.4390",9.4469383181425e-10,-0.960219928851787,0.06,0.225,8.4531204070739e-06
"Tb927.11.8120",9.56756457304139e-10,-1.13063361444824,0.057,0.217,8.56105677995743e-06
"Tb927.11.9070",9.80980782770596e-10,-1.18196326250525,0.057,0.219,8.7778160442313e-06
"Tb927.9.11660",9.83471287828295e-10,-0.5169012666074,0.131,0.331,8.80010108348758e-06
"Tb927.10.3740",9.86604145326161e-10,-1.44879139421332,0.025,0.165,8.82813389237849e-06
"Tb927.9.15070",1.00049869027389e-09,-0.829834933698476,0.067,0.237,8.95246228057076e-06
"Tb927.8.1270",1.00516028589683e-09,-0.681662939894081,0.078,0.257,8.99417423820485e-06
"Tb927.6.2080",1.01350795126168e-09,-1.46864001209535,0.035,0.183,9.06886914788949e-06
"Tb927.11.10940",1.02267258097382e-09,1.43979463532799,0.479,0.429,9.15087425455377e-06
"Tb927.9.11300",1.04932460372466e-09,-0.920326813906094,0.082,0.254,9.38935655412824e-06
"Tb927.10.15610",1.06422989735832e-09,2.04363377589216,0.252,0.143,9.5227291215622e-06
"Tb927.10.10140",1.06841096158584e-09,-0.655501049534143,0.135,0.337,9.56014128427006e-06
"Tb927.5.4100",1.0760723266411e-09,-1.03460248415884,0.064,0.231,9.62869517878454e-06
"Tb927.10.5660",1.09723514088651e-09,-0.660414123530134,0.082,0.259,9.8180600406525e-06
"Tb927.1.4410",1.12635722539896e-09,-0.66717579376075,0.128,0.328,1.00786444528699e-05
"Tb927.9.13340",1.13032375537486e-09,-0.763123765019471,0.121,0.315,1.01141369630943e-05
"Tb927.8.5440",1.13063439797294e-09,-1.25495657442344,0.057,0.215,1.01169165930619e-05
"Tb927.6.4600",1.14016961735994e-09,-0.622160020196279,0.078,0.257,1.02022377361368e-05
"Tb927.2.3020",1.1411786449585e-09,-0.72921692479862,0.089,0.273,1.02112665150887e-05
"Tb927.3.3510",1.14264048848008e-09,-0.87009236442889,0.046,0.203,1.02243470909198e-05
"Tb927.10.15220",1.16997397117645e-09,-1.16963330290594,0.06,0.224,1.04689270940869e-05
"Tb927.11.16770",1.18267605161926e-09,1.44283993876816,0.422,0.348,1.05825853098891e-05
"Tb927.8.4250",1.21169776405913e-09,-1.03561949257356,0.053,0.213,1.08422715928011e-05
"Tb927.8.6350",1.26140104870398e-09,1.83366834964415,0.27,0.16,1.12870165838032e-05
"Tb927.8.3590",1.28468340664758e-09,-0.629439695188338,0.103,0.291,1.14953471226825e-05
"Tb927.11.10840",1.29986050604041e-09,-1.43932037841901,0.035,0.182,1.16311518080496e-05
"Tb927.8.3710",1.30407312053078e-09,-0.622146448154005,0.082,0.262,1.16688462825094e-05
"Tb927.2.4390",1.31203042060957e-09,-0.672036256212566,0.071,0.244,1.17400482036144e-05
"Tb927.4.1970",1.31654003605171e-09,-0.73985480240592,0.071,0.241,1.17804002425907e-05
"Tb927.9.12030",1.33981756759973e-09,-1.16403279221571,0.057,0.215,1.19886875948824e-05
"Tb927.10.9760",1.34177996760993e-09,-1.24913419991063,0.043,0.194,1.20062471501736e-05
"Tb927.7.2530",1.35189455197863e-09,-0.500106281004411,0.071,0.247,1.20967524511048e-05
"Tb927.3.5600",1.3648252214907e-09,-0.959517233157127,0.074,0.241,1.22124560818987e-05
"Tb927.11.13780",1.36881417057344e-09,-0.506791900614729,0.138,0.343,1.22481491982911e-05
"Tb927.11.13070",1.37331654856847e-09,-1.31525991175765,0.043,0.193,1.22884364765907e-05
"Tb927.9.11900",1.38222216459703e-09,-0.755888877031822,0.046,0.202,1.23681239288142e-05
"Tb927.11.365",1.44578585799512e-09,-0.995940885291354,0.05,0.205,1.29368918573404e-05
"MURF2",1.45002378920716e-09,-1.56354577951137,0.021,0.158,1.29748128658257e-05
"Tb927.8.3870",1.45359201381544e-09,-0.756789384279763,0.103,0.293,1.30067413396206e-05
"Tb927.7.5480",1.52506340265345e-09,-0.96545016793562,0.074,0.245,1.3646267326943e-05
"Tb927.2.5800",1.54859660443054e-09,-0.582391088917703,0.071,0.244,1.38568424164444e-05
"Tb927.7.760",1.55338971020396e-09,-0.586035982759865,0.163,0.381,1.3899731126905e-05
"Tb927.7.280",1.55497908613321e-09,-1.05742303044375,0.071,0.237,1.391395286272e-05
"Tb927.11.1410",1.61661985443424e-09,-0.85598763253522,0.067,0.235,1.44655144574776e-05
"Tb927.11.15290",1.70415720930639e-09,-1.33961716059707,0.032,0.175,1.52487987088736e-05
"Tb927.11.2340",1.73543349690674e-09,1.58208034148393,0.404,0.321,1.55286589303215e-05
"Tb927.8.1770",1.7365649636324e-09,1.35578579176618,0.486,0.441,1.55387832945827e-05
"Tb927.11.14650",1.75190300435959e-09,-0.752761030687262,0.096,0.277,1.56760280830096e-05
"Tb927.5.1140",1.76415273915729e-09,-0.508592481781529,0.177,0.398,1.57856387099795e-05
"Tb927.10.2520",1.79319473915432e-09,-0.549813459506149,0.092,0.274,1.60455065259529e-05
"Tb927.4.210",1.82344800391652e-09,2.16638694453304,0.255,0.151,1.6316212739045e-05
"Tb927.11.9580",1.88069273458687e-09,-1.65151592125823,0.035,0.176,1.68284385890833e-05
"Tb927.4.4950",1.90214830069984e-09,-1.49016051062956,0.035,0.179,1.70204229946622e-05
"Tb927.6.4800",1.9032206133208e-09,-0.952923521348058,0.053,0.21,1.70300180479945e-05
"Tb927.9.15610",1.96563144851754e-09,-0.748313384758226,0.057,0.216,1.75884702013349e-05
"Tb927.3.3450",1.97999990909271e-09,-0.603845486845016,0.092,0.276,1.77170391865616e-05
"Tb927.9.8610",1.98996866121292e-09,-1.69329807904371,0.021,0.156,1.78062395805332e-05
"Tb927.5.2410",2.00238564618714e-09,-0.649270359787031,0.078,0.253,1.79173467620826e-05
"Tb927.2.2210",2.00277236780612e-09,-1.034548989163,0.053,0.211,1.79208071471292e-05
"Tb927.4.1720",2.00698697295771e-09,-1.08783338607734,0.064,0.225,1.79585194340256e-05
"Tb927.7.4450",2.00967797522327e-09,1.15965055776733,0.571,0.589,1.79825985222979e-05
"Tb927.8.2000",2.01732345344797e-09,-0.818548398107791,0.078,0.248,1.80510102614524e-05
"Tb927.10.15810",2.0814782157027e-09,-1.32678076587555,0.021,0.155,1.86250670741078e-05
"Tb927.8.5610",2.11048297608396e-09,-0.938555965154111,0.06,0.222,1.88846016699993e-05
"Tb927.5.2730",2.15019616731029e-09,-1.15520118618337,0.05,0.204,1.92399553050925e-05
"Tb927.8.7580",2.18616169779814e-09,1.20476731046782,0.511,0.475,1.95617748718978e-05
"Tb927.3.1970",2.19451867215427e-09,-1.05170869162708,0.074,0.244,1.96365530784364e-05
"Tb927.9.10500",2.20326137302272e-09,-0.586474983539492,0.064,0.228,1.97147827658073e-05
"Tb927.3.1670",2.22127112394004e-09,-0.510437379809532,0.11,0.3,1.98759340170155e-05
"Tb927.4.2360",2.22223659157553e-09,-0.772835073681063,0.103,0.286,1.98845730214179e-05
"Tb927.6.4430",2.24581152333664e-09,-0.829500206994241,0.089,0.263,2.00955215108162e-05
"Tb927.8.4660",2.31946407037543e-09,-2.33427500562828,0.007,0.128,2.07545645017193e-05
"Tb927.11.400",2.35588609017869e-09,-0.682463253862663,0.089,0.267,2.10804687349189e-05
"Tb927.6.1600",2.37823023884903e-09,-0.745411127256752,0.078,0.25,2.12804041772212e-05
"Tb927.5.2840",2.37860216196987e-09,-1.18823848826913,0.028,0.167,2.12837321453064e-05
"Tb927.10.9050",2.40775185163094e-09,-0.521719313183953,0.074,0.244,2.15445635683937e-05
"Tb927.7.2250",2.41188421071081e-09,-0.627431693396521,0.067,0.231,2.15815399174403e-05
"Tb927.11.10170",2.44305556896759e-09,-1.4936043020663,0.05,0.199,2.1860461231122e-05
"Tb927.3.940",2.52725843476521e-09,-1.92667233350907,0.021,0.154,2.26139084742791e-05
"Tb927.11.15880",2.53034178863703e-09,-0.769176633935483,0.078,0.25,2.26414983247242e-05
"Tb927.6.3250",2.53494325012463e-09,-1.06599764353941,0.05,0.201,2.26826722021152e-05
"Tb927.9.6580",2.54247736119437e-09,-1.15472707756022,0.043,0.19,2.27500874279673e-05
"Tb927.1.740",2.54274529046445e-09,-1.21615571176849,0.064,0.22,2.27524848590759e-05
"Tb927.5.3880",2.55734584475429e-09,-1.17358661762769,0.032,0.173,2.28831306188614e-05
"Tb927.5.4330",2.56522453599763e-09,-1.38261516606314,0.028,0.164,2.29536291481068e-05
"Tb927.6.2430",2.58867325644535e-09,-1.49864444122013,0.046,0.193,2.3163448298673e-05
"Tb927.2.5180",2.61597484327813e-09,-1.07238981018575,0.05,0.204,2.34077428976527e-05
"Tb927.4.5070",2.61886848218655e-09,-1.53414123798934,0.032,0.171,2.34336351786052e-05
"Tb927.10.2580",2.62027527629207e-09,-1.04342030234905,0.053,0.208,2.34462231722615e-05
"Tb927.11.12100",2.63658613860922e-09,1.00307646541033,0.606,0.653,2.35921727682753e-05
"Tb927.1.2150",2.69879655504784e-09,2.09619274100747,0.252,0.145,2.41488315745681e-05
"Tb927.7.2630",2.79207960572619e-09,-0.736351060430337,0.071,0.237,2.4983528312038e-05
"Tb927.10.7690",2.81721947224841e-09,-0.714228995849765,0.117,0.305,2.52084798376787e-05
"Tb06.3A7.270",2.82120476145543e-09,-1.11669625644113,0.067,0.225,2.52441402055032e-05
"Tb11.v5.0344",2.94112353135648e-09,-1.42404783301323,0.025,0.159,2.63171733585778e-05
"Tb927.10.2010",2.99690004499503e-09,1.71411060880823,0.33,0.227,2.68162616026155e-05
"Tb927.4.5180",3.03781106147668e-09,-1.28805315470838,0.05,0.2,2.71823333780933e-05
"Tb927.4.4720",3.09170863038751e-09,-1.00959151983264,0.035,0.18,2.76646088247075e-05
"Tb11.02.5420b",3.1290359004938e-09,-1.5545156226104,0.021,0.154,2.79986132376185e-05
"Tb927.1.4380",3.22519086987688e-09,-1.48296470419578,0.043,0.187,2.88590079036583e-05
"Tb927.10.12630",3.28847146003621e-09,-1.02402488141332,0.035,0.178,2.9425242624404e-05
"Tb927.6.5130",3.31458050102124e-09,-1.18522336456648,0.046,0.194,2.96588663231381e-05
"Tb927.10.2310",3.34427111808215e-09,-0.991875535535682,0.064,0.223,2.99245379645991e-05
"Tb927.7.3430",3.43767252160571e-09,-2.20719906505124,0.014,0.139,3.07602937233279e-05
"Tb927.10.14270",3.51185984280411e-09,1.71938489841236,0.362,0.271,3.14241218734112e-05
"Tb927.9.1920",3.53070059968967e-09,-0.921084451903381,0.071,0.235,3.15927089660232e-05
"Tb927.3.3860",3.58178298433523e-09,-0.880870412289632,0.064,0.223,3.20497941438317e-05
"Tb927.2.3370",3.59333122219099e-09,-0.663721983161662,0.096,0.276,3.2153127776165e-05
"Tb927.10.7060",3.61021287737939e-09,-0.601225989809583,0.099,0.278,3.23041848267908e-05
"Tb927.2.2950",3.85363434744407e-09,-0.64982280510799,0.092,0.269,3.44823201409295e-05
"Tb927.6.2220",3.95143638296386e-09,-0.578787289473002,0.121,0.314,3.53574527547607e-05
"Tb927.11.11470",4.03252101842614e-09,-1.2595752327744,0.035,0.176,3.60829980728771e-05
"Tb927.10.10790",4.19254312342987e-09,-0.811799181458053,0.06,0.22,3.75148758684505e-05
"Tb927.10.13880",4.3667876945811e-09,-0.664518582574922,0.067,0.227,3.90740162911117e-05
"Tb927.10.14570",4.39970081388611e-09,-0.759478507865423,0.092,0.268,3.93685228826529e-05
"Tb927.3.3800",4.55534428381322e-09,-0.703471888774587,0.057,0.214,4.07612206515607e-05
"Tb927.10.3110",4.5632621708543e-09,-2.25822667958212,0.018,0.142,4.08320699048043e-05
"Tb927.7.7010",4.57084321889673e-09,-0.924613257532836,0.085,0.253,4.08999051226879e-05
"Tb927.8.4790",4.58370396127734e-09,-1.95695724597132,0.018,0.144,4.10149830455096e-05
"Tb927.11.3380",4.64460287166494e-09,-0.505957724161043,0.099,0.281,4.15599064956579e-05
"Tb927.7.1830",4.82389578900583e-09,-1.67654627819911,0.025,0.156,4.31642195200242e-05
"Tb927.5.1650",4.86587424831681e-09,1.39045143714606,0.479,0.448,4.35398427739388e-05
"Tb927.9.11410",4.87606451831169e-09,-1.12653822788296,0.06,0.213,4.3631025309853e-05
"Tb927.8.6950",4.89303252349733e-09,-0.877490646141337,0.046,0.192,4.37828550202541e-05
"Tb927.7.6240",4.94420918144931e-09,-2.12988658654722,0.025,0.154,4.42407837556085e-05
"Tb927.8.5320",5.02310610213565e-09,-1.0584638509271,0.053,0.204,4.49467534019098e-05
"Tb927.8.3450",5.04490398363724e-09,-0.768912153067339,0.071,0.233,4.5141800845586e-05
"Tb927.8.3470",5.0799709512448e-09,-1.66142852137662,0.032,0.165,4.54555800717384e-05
"Tb927.9.11960",5.08825609511227e-09,-0.775079447121882,0.071,0.236,4.55297155390646e-05
"Tb927.10.4010",5.10673044578357e-09,-0.666040614856799,0.082,0.247,4.56950240288714e-05
"Tb927.6.4380",5.11600035599576e-09,-0.528210245470721,0.124,0.316,4.577797118545e-05
"Tb927.8.2670",5.15265486240669e-09,-0.577439926294351,0.103,0.282,4.61059557088151e-05
"Tb927.10.12050",5.28638433454815e-09,-0.827410833742994,0.057,0.211,4.73025670255369e-05
"Tb927.7.690",5.3419270680441e-09,1.88288212807874,0.216,0.113,4.77995634048586e-05
"Tb927.10.8230",5.37526774191536e-09,-2.20558156015887,0.021,0.148,4.80978957546586e-05
"Tb927.11.13003",5.56742398540712e-09,-0.926099058952312,0.078,0.242,4.98173098214229e-05
"Tb927.10.14410",5.57363185011744e-09,-0.510724094517883,0.113,0.302,4.98728577948508e-05
"Tb11.v5.0650",5.59568786538388e-09,-0.674728199701592,0.096,0.268,5.00702150194549e-05
"Tb927.7.240",5.75427873672158e-09,-0.53197729677898,0.096,0.273,5.14892861361847e-05
"Tb927.10.11590",5.82320819426916e-09,-1.70720725207325,0.032,0.167,5.21060669223205e-05
"Tb927.2.270",5.97264729330898e-09,2.61711696264254,0.163,0.075,5.34432479805288e-05
"Tb927.1.3270",5.99106683839785e-09,-1.0294169284664,0.06,0.214,5.36080660699839e-05
"Tb927.10.9200",5.99978050503101e-09,-1.61451980184793,0.018,0.143,5.36860359590175e-05
"Tb927.9.1420",6.0743084471331e-09,-1.03159436258446,0.053,0.202,5.4352911984947e-05
"Tb927.11.9310",6.10747780431547e-09,-1.46709425321809,0.025,0.155,5.46497113930148e-05
"Tb927.6.2920",6.29588587802245e-09,-1.01565945648326,0.06,0.215,5.63355868365449e-05
"Tb927.7.4040",6.29801357364768e-09,-0.619617928688002,0.074,0.24,5.63546254569995e-05
"Tb927.10.1680",6.45579123073464e-09,-1.91067156888894,0.025,0.154,5.77664199326136e-05
"Tb927.6.2070",6.61419593697835e-09,-0.725233787053424,0.064,0.215,5.91838252440823e-05
"Tb927.7.1500",6.90898015612982e-09,-2.03142024132575,0.028,0.157,6.18215544370496e-05
"Tb927.3.830",6.97110110109502e-09,-0.849830188889761,0.064,0.221,6.23774126525983e-05
"Tb927.11.1660",6.98464307670138e-09,-0.740500186836205,0.046,0.191,6.24985862503239e-05
"Tb927.10.9210",7.0822150187178e-09,-1.58119518053388,0.028,0.159,6.33716599874869e-05
"Tb927.7.660",7.17622688903252e-09,-0.594238081484248,0.085,0.255,6.4212878203063e-05
"Tb927.10.9810",7.22138638667254e-09,-0.820007851927917,0.064,0.221,6.46169653879458e-05
"Tb927.9.6060",7.36928491950985e-09,-0.754488627202774,0.078,0.241,6.59403614597742e-05
"Tb927.10.4530",7.42387083268853e-09,-0.991138477953316,0.039,0.181,6.6428796210897e-05
"Tb927.10.13210",7.60004388144964e-09,-0.537071470385859,0.082,0.25,6.80051926512114e-05
"Tb927.3.4060",7.65919256875004e-09,-1.05390274745768,0.046,0.189,6.85344551051753e-05
"Tb927.8.7830",7.72680003656848e-09,2.07579142051359,0.27,0.168,6.91394067272147e-05
"Tb927.8.3490",7.76606786069889e-09,-1.21176678249942,0.032,0.168,6.94907752175336e-05
"Tb927.1.570",7.92116548324317e-09,-1.23389914605378,0.05,0.194,7.08785887440599e-05
"Tb927.11.14550",8.0367466785315e-09,-1.05249040977673,0.057,0.206,7.19128092794999e-05
"Tb927.8.7730",8.13497474409619e-09,-0.753508110721726,0.085,0.253,7.27917540101727e-05
"Tb927.3.1590",8.19626790860838e-09,-0.610856057332848,0.128,0.32,7.33402052462278e-05
"Tb927.11.8060",8.23606198856982e-09,-0.800862916852348,0.071,0.231,7.36962826737227e-05
"Tb927.3.2210",8.47324737280145e-09,-0.936981973758535,0.06,0.212,7.58186174918274e-05
"Tb927.11.15430",9.2562513068626e-09,-0.577482205675643,0.071,0.233,8.28249366938066e-05
"Tb927.11.13820",9.28348084951787e-09,-2.12596765490565,0.021,0.144,8.30685866414859e-05
"Tb927.10.8580",9.3126651102641e-09,-0.572361093932196,0.078,0.235,8.33297274066432e-05
"Tb927.9.2320",9.44077389443355e-09,-0.720964074815013,0.074,0.231,8.44760448073914e-05
"Tb927.1.3670",9.48815508329925e-09,-0.885362252175627,0.057,0.206,8.49000116853617e-05
"Tb927.4.1560",9.49037435948713e-09,-1.15033864028464,0.035,0.17,8.49198697686908e-05
"Tb927.1.990",9.51348832118124e-09,-0.735089722441801,0.064,0.219,8.51266934979297e-05
"Tb927.4.3690",9.52141566247324e-09,-0.57039969186742,0.113,0.295,8.51976273478105e-05
"Tb927.11.15690",9.55107595606389e-09,-0.931603606353453,0.067,0.222,8.54630276548597e-05
"Tb927.5.4110",9.71143868793039e-09,-0.541059238721206,0.085,0.255,8.68979533796011e-05
"Tb927.8.3060",9.75550672983981e-09,-0.735121135857383,0.11,0.287,8.72922742186066e-05
"Tb927.11.9150",9.75732825351919e-09,-0.652305825238106,0.078,0.238,8.73085732124897e-05
"Tb927.10.15190",9.77498796744224e-09,-1.0819194634391,0.064,0.215,8.74665923326732e-05
"Tb927.11.2970",9.79361701817818e-09,-1.27427306451499,0.039,0.177,8.76332850786583e-05
"Tb927.11.530",9.81841024852593e-09,1.35571833888742,0.443,0.385,8.785513490381e-05
"Tb927.8.1470",9.82240379854929e-09,-0.774241216174435,0.071,0.228,8.7890869189419e-05
"Tb927.9.6620",1.00566233648083e-08,-0.896210262342284,0.064,0.214,8.99866658683043e-05
"Tb927.3.1000",1.02166186255662e-08,-0.724794097192469,0.103,0.277,9.14183034615664e-05
"Tb927.1.420",1.04834095874883e-08,-0.580875369402752,0.064,0.216,9.38055489888451e-05
"Tb927.8.3270",1.05267465243487e-08,-1.1640620246738,0.053,0.198,9.41933278998723e-05
"Tb927.10.1170",1.06222012317919e-08,-1.07100576958889,0.05,0.193,9.50474566220737e-05
"Tb927.11.4400",1.06535854483595e-08,-0.731441757669307,0.082,0.243,9.53282825919206e-05
"Tb927.4.2590",1.07304736613804e-08,1.67697550201129,0.355,0.266,9.60162783220321e-05
"Tb927.9.4660",1.07431577291737e-08,-0.55300332821728,0.082,0.25,9.61297753606463e-05
"Tb927.9.13225",1.07674931538701e-08,-0.847306757549382,0.082,0.245,9.63475287408295e-05
"Tb927.10.9000",1.07716709158343e-08,-0.577800727348803,0.082,0.246,9.63849113548849e-05
"Tb927.7.3570",1.09797266952273e-08,-0.873239099294266,0.057,0.205,9.82465944688938e-05
"Tb927.10.13220",1.10099133023202e-08,-1.42271014260822,0.028,0.157,9.85167042291615e-05
"Tb927.2.5950",1.13200854394686e-08,-1.10221263023431,0.053,0.198,0.000101292124512365
"Tb927.9.9430",1.13815026365994e-08,-1.03516781614376,0.05,0.193,0.000101841685592291
"Tb927.4.3130",1.15255465531215e-08,-1.19057640279942,0.053,0.196,0.000103130590557331
"Tb927.10.11470",1.16449151680903e-08,-1.55899572582984,0.028,0.157,0.000104198700924072
"Tb927.9.15020",1.16914362707961e-08,-1.91543589173693,0.021,0.144,0.000104614971751083
"Tb927.10.380",1.16935244746951e-08,-1.32988039439241,0.032,0.163,0.000104633656999572
"Tb927.6.1290",1.1781562087999e-08,-0.645358093319203,0.064,0.217,0.000105421417563415
"Tb927.6.4040",1.21791947125762e-08,-0.880133018376557,0.046,0.189,0.000108979434288132
"Tb927.8.6490",1.22571089487828e-08,2.03364280690832,0.22,0.12,0.000109676610873709
"Tb927.9.4300",1.25883145727716e-08,-0.917591826544715,0.064,0.216,0.00011264023879716
"Tb927.9.11360",1.26861266278728e-08,-0.903104577849978,0.053,0.199,0.000113515461066206
"Tb927.11.16160",1.27262150554373e-08,-1.6865138469033,0.025,0.15,0.000113874172316053
"Tb927.11.14980",1.27472358463746e-08,-1.04929164780388,0.05,0.193,0.00011406226635336
"Tb927.11.4630",1.28642406150285e-08,-1.24080099216421,0.039,0.174,0.000115109225023275
"Tb927.11.14440",1.29453460072464e-08,-0.805025335701129,0.078,0.237,0.00011583495607284
"Tb927.10.310",1.3077344974883e-08,0.898968358724781,0.617,0.684,0.000117016082835253
"Tb927.10.9970",1.32364741114124e-08,-0.688517419935089,0.103,0.275,0.000118439970348918
"Tb927.5.2670",1.34210460742702e-08,-2.72268087267222,0.011,0.124,0.00012009152027257
"Tb927.11.15630",1.36003943822093e-08,-0.733983245997059,0.085,0.25,0.000121696328932008
"Tb927.9.14070",1.38271141284164e-08,-2.0030147816955,0.021,0.144,0.00012372501722107
"Tb927.11.15520",1.40377272034516e-08,-1.23350678005568,0.046,0.185,0.000125609583016485
"Tb927.11.7060",1.41712654361695e-08,-0.77708973226955,0.096,0.259,0.000126804483122845
